Country,Time,Balance,Product,Value,Unit
Italy,16-Mar,Total Imports,Electricity,4912,GWh
Italy,16-Mar,Total Exports,Electricity,554.91,GWh
Italy,16-Mar,Used for pumped storage,Electricity,188.358,GWh
Italy,16-Mar,Distribution Losses,Electricity,1584.682,GWh
Italy,16-Mar,Final Consumption (Calculated),Electricity,24956.636,GWh
Italy,16-Mar,Net Electricity Production,Wind,1707.627,GWh
Japan,16-Mar,Net Electricity Production,Electricity,87008.129,GWh
Japan,16-Mar,Net Electricity Production,Nuclear,1154.025,GWh
Japan,16-Mar,Net Electricity Production,Hydro,7143.432,GWh
Japan,16-Mar,Net Electricity Production,Total Combustible Fuels,73234.332,GWh
Japan,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",29303.011,GWh
Japan,16-Mar,Net Electricity Production,Oil and Petroleum Products,6847.971,GWh
Japan,16-Mar,Net Electricity Production,Natural Gas,34111.201,GWh
Japan,16-Mar,Net Electricity Production,Combustible Renewables,2029.729,GWh
Japan,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,942.42,GWh
Japan,16-Mar,Net Electricity Production,Geothermal,208.792,GWh
Japan,16-Mar,Net Electricity Production,Solar,3116.634,GWh
Japan,16-Mar,Net Electricity Production,Not Specified,1724.04,GWh
Japan,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",12925.461,GWh
Japan,16-Mar,Used for pumped storage,Electricity,466.314,GWh
Japan,16-Mar,Distribution Losses,Electricity,3454.923,GWh
Japan,16-Mar,Final Consumption (Calculated),Electricity,83086.892,GWh
Japan,16-Mar,Net Electricity Production,Wind,426.874,GWh
Korea,16-Mar,Net Electricity Production,Electricity,45711.1621,GWh
Korea,16-Mar,Net Electricity Production,Nuclear,13899.0048,GWh
Korea,16-Mar,Net Electricity Production,Hydro,379.7001,GWh
Korea,16-Mar,Net Electricity Production,Total Combustible Fuels,30640.1281,GWh
Korea,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",17753.9916,GWh
Korea,16-Mar,Net Electricity Production,Oil and Petroleum Products,1923.8194,GWh
Korea,16-Mar,Net Electricity Production,Natural Gas,10261.5664,GWh
Korea,16-Mar,Net Electricity Production,Combustible Renewables,631.8455,GWh
Korea,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,68.9052,GWh
Korea,16-Mar,Net Electricity Production,Solar,503.6506,GWh
Korea,16-Mar,Net Electricity Production,Other Renewables,41.3333,GWh
Korea,16-Mar,Net Electricity Production,Not Specified,107.1667,GWh
Korea,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1696.708,GWh
Korea,16-Mar,Used for pumped storage,Electricity,393.0336,GWh
Korea,16-Mar,Distribution Losses,Electricity,1568.3522,GWh
Korea,16-Mar,Final Consumption (Calculated),Electricity,43749.7763,GWh
Korea,16-Mar,Net Electricity Production,Wind,140.1785,GWh
Latvia,16-Mar,Net Electricity Production,Electricity,558.905,GWh
Latvia,16-Mar,Net Electricity Production,Hydro,308.8349,GWh
Latvia,16-Mar,Net Electricity Production,Total Combustible Fuels,244.9996,GWh
Latvia,16-Mar,Net Electricity Production,Oil and Petroleum Products,0,GWh
Latvia,16-Mar,Net Electricity Production,Natural Gas,181.0758,GWh
Latvia,16-Mar,Net Electricity Production,Combustible Renewables,63.9238,GWh
Latvia,16-Mar,Net Electricity Production,Solar,0,GWh
Latvia,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",377.8292,GWh
Latvia,16-Mar,Total Imports,Electricity,420.087,GWh
Latvia,16-Mar,Total Exports,Electricity,354.0933,GWh
Latvia,16-Mar,Distribution Losses,Electricity,42.7028,GWh
Latvia,16-Mar,Final Consumption (Calculated),Electricity,582.1959,GWh
Latvia,16-Mar,Net Electricity Production,Wind,5.0705,GWh
Lithuania,16-Mar,Net Electricity Production,Electricity,294.966,GWh
Lithuania,16-Mar,Net Electricity Production,Hydro,103.588,GWh
Lithuania,16-Mar,Net Electricity Production,Total Combustible Fuels,99.572,GWh
Lithuania,16-Mar,Net Electricity Production,Oil and Petroleum Products,12.575,GWh
Lithuania,16-Mar,Net Electricity Production,Natural Gas,56.102,GWh
Lithuania,16-Mar,Net Electricity Production,Combustible Renewables,24.978,GWh
Lithuania,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,5.917,GWh
Lithuania,16-Mar,Net Electricity Production,Solar,5.078,GWh
Lithuania,16-Mar,Net Electricity Production,Not Specified,21.833,GWh
Lithuania,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",198.539,GWh
Lithuania,16-Mar,Total Imports,Electricity,1018.908,GWh
Lithuania,16-Mar,Total Exports,Electricity,268,GWh
Lithuania,16-Mar,Used for pumped storage,Electricity,64,GWh
Lithuania,16-Mar,Distribution Losses,Electricity,78.623,GWh
Lithuania,16-Mar,Final Consumption (Calculated),Electricity,903.251,GWh
Lithuania,16-Mar,Net Electricity Production,Wind,64.895,GWh
Luxembourg,16-Mar,Net Electricity Production,Electricity,200.204,GWh
Luxembourg,16-Mar,Net Electricity Production,Hydro,138.592,GWh
Luxembourg,16-Mar,Net Electricity Production,Total Combustible Fuels,44.2517,GWh
Luxembourg,16-Mar,Net Electricity Production,Natural Gas,27.3664,GWh
Luxembourg,16-Mar,Net Electricity Production,Combustible Renewables,11.4821,GWh
Luxembourg,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,5.4032,GWh
Luxembourg,16-Mar,Net Electricity Production,Solar,7.3048,GWh
Luxembourg,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",167.4344,GWh
Luxembourg,16-Mar,Total Imports,Electricity,676.806,GWh
Luxembourg,16-Mar,Total Exports,Electricity,126.0239,GWh
Luxembourg,16-Mar,Used for pumped storage,Electricity,173.165,GWh
Luxembourg,16-Mar,Distribution Losses,Electricity,13.9757,GWh
Luxembourg,16-Mar,Final Consumption (Calculated),Electricity,563.8454,GWh
Luxembourg,16-Mar,Net Electricity Production,Wind,10.0554,GWh
Mexico,16-Mar,Net Electricity Production,Electricity,24013.3925,GWh
Mexico,16-Mar,Net Electricity Production,Nuclear,242.7971,GWh
Mexico,16-Mar,Net Electricity Production,Hydro,2519.7789,GWh
Mexico,16-Mar,Net Electricity Production,Total Combustible Fuels,20105.009,GWh
Mexico,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",3053.1373,GWh
Mexico,16-Mar,Net Electricity Production,Oil and Petroleum Products,2540.4217,GWh
Mexico,16-Mar,Net Electricity Production,Natural Gas,14396.5967,GWh
Mexico,16-Mar,Net Electricity Production,Combustible Renewables,109.4161,GWh
Mexico,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,5.4372,GWh
Mexico,16-Mar,Net Electricity Production,Geothermal,461.2408,GWh
Mexico,16-Mar,Net Electricity Production,Solar,42.0043,GWh
Mexico,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3775.0025,GWh
Mexico,16-Mar,Total Imports,Electricity,73.6074,GWh
Mexico,16-Mar,Total Exports,Electricity,136.7111,GWh
Mexico,16-Mar,Distribution Losses,Electricity,3157.8983,GWh
Mexico,16-Mar,Final Consumption (Calculated),Electricity,20792.3906,GWh
Mexico,16-Mar,Net Electricity Production,Wind,642.5625,GWh
Netherlands,16-Mar,Net Electricity Production,Electricity,9047.592,GWh
Netherlands,16-Mar,Net Electricity Production,Nuclear,343.655,GWh
Netherlands,16-Mar,Net Electricity Production,Hydro,13.344,GWh
Netherlands,16-Mar,Net Electricity Production,Total Combustible Fuels,7902.937,GWh
Netherlands,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",3270.884,GWh
Netherlands,16-Mar,Net Electricity Production,Oil and Petroleum Products,87.43,GWh
Netherlands,16-Mar,Net Electricity Production,Natural Gas,3979.268,GWh
Netherlands,16-Mar,Net Electricity Production,Combustible Renewables,435.728,GWh
Netherlands,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,129.627,GWh
Netherlands,16-Mar,Net Electricity Production,Solar,92.033,GWh
Netherlands,16-Mar,Net Electricity Production,Not Specified,111.676,GWh
Netherlands,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1125.052,GWh
Netherlands,16-Mar,Total Imports,Electricity,2165.471,GWh
Netherlands,16-Mar,Total Exports,Electricity,1665.319,GWh
Netherlands,16-Mar,Distribution Losses,Electricity,449.653,GWh
Netherlands,16-Mar,Final Consumption (Calculated),Electricity,9098.091,GWh
Netherlands,16-Mar,Net Electricity Production,Wind,583.947,GWh
New Zealand,16-Mar,Net Electricity Production,Electricity,3530.3404,GWh
New Zealand,16-Mar,Net Electricity Production,Hydro,2064.8897,GWh
New Zealand,16-Mar,Net Electricity Production,Total Combustible Fuels,653.2139,GWh
New Zealand,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",74.9572,GWh
New Zealand,16-Mar,Net Electricity Production,Oil and Petroleum Products,0,GWh
New Zealand,16-Mar,Net Electricity Production,Natural Gas,517.6977,GWh
New Zealand,16-Mar,Net Electricity Production,Combustible Renewables,60.5591,GWh
New Zealand,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,0,GWh
New Zealand,16-Mar,Net Electricity Production,Geothermal,636.4771,GWh
New Zealand,16-Mar,Net Electricity Production,Solar,5.0474,GWh
New Zealand,16-Mar,Net Electricity Production,Not Specified,4.2478,GWh
New Zealand,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",2933.4377,GWh
New Zealand,16-Mar,Total Imports,Electricity,0,GWh
New Zealand,16-Mar,Total Exports,Electricity,0,GWh
New Zealand,16-Mar,Used for pumped storage,Electricity,0,GWh
New Zealand,16-Mar,Distribution Losses,Electricity,244.3011,GWh
New Zealand,16-Mar,Final Consumption (Calculated),Electricity,3286.0393,GWh
New Zealand,16-Mar,Net Electricity Production,Wind,166.4644,GWh
Norway,16-Mar,Net Electricity Production,Electricity,14285.064,GWh
Norway,16-Mar,Net Electricity Production,Hydro,13761.204,GWh
Norway,16-Mar,Net Electricity Production,Total Combustible Fuels,285.766,GWh
Norway,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",10.543,GWh
Norway,16-Mar,Net Electricity Production,Oil and Petroleum Products,2.166,GWh
Norway,16-Mar,Net Electricity Production,Natural Gas,239.145,GWh
Norway,16-Mar,Net Electricity Production,Combustible Renewables,18.303,GWh
Norway,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,15.609,GWh
Norway,16-Mar,Net Electricity Production,Geothermal,0,GWh
Norway,16-Mar,Net Electricity Production,Solar,0,GWh
Norway,16-Mar,Net Electricity Production,Not Specified,25.667,GWh
Norway,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",13991.934,GWh
Norway,16-Mar,Total Imports,Electricity,463.3,GWh
Norway,16-Mar,Total Exports,Electricity,2174.201,GWh
Norway,16-Mar,Used for pumped storage,Electricity,9.479,GWh
Norway,16-Mar,Distribution Losses,Electricity,881.45,GWh
Norway,16-Mar,Final Consumption (Calculated),Electricity,11683.234,GWh
Norway,16-Mar,Net Electricity Production,Wind,212.427,GWh
Poland,16-Mar,Net Electricity Production,Electricity,12759.309,GWh
Poland,16-Mar,Net Electricity Production,Hydro,299.625,GWh
Poland,16-Mar,Net Electricity Production,Total Combustible Fuels,11618.328,GWh
Poland,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",10091.786,GWh
Poland,16-Mar,Net Electricity Production,Oil and Petroleum Products,153.606,GWh
Poland,16-Mar,Net Electricity Production,Natural Gas,718.695,GWh
Poland,16-Mar,Net Electricity Production,Combustible Renewables,638.168,GWh
Poland,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,16.073,GWh
Poland,16-Mar,Net Electricity Production,Solar,10.308,GWh
Poland,16-Mar,Net Electricity Production,Not Specified,5.333,GWh
Poland,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",1773.816,GWh
Poland,16-Mar,Total Imports,Electricity,1532,GWh
Poland,16-Mar,Total Exports,Electricity,1045,GWh
Poland,16-Mar,Used for pumped storage,Electricity,86.047,GWh
Poland,16-Mar,Distribution Losses,Electricity,817.349,GWh
Poland,16-Mar,Final Consumption (Calculated),Electricity,12342.913,GWh
Poland,16-Mar,Net Electricity Production,Wind,825.715,GWh
Portugal,16-Mar,Net Electricity Production,Electricity,5137.252,GWh
Portugal,16-Mar,Net Electricity Production,Hydro,1992.126,GWh
Portugal,16-Mar,Net Electricity Production,Total Combustible Fuels,1848.228,GWh
Portugal,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",780.628,GWh
Portugal,16-Mar,Net Electricity Production,Oil and Petroleum Products,80.35,GWh
Portugal,16-Mar,Net Electricity Production,Natural Gas,777.661,GWh
Portugal,16-Mar,Net Electricity Production,Combustible Renewables,189.811,GWh
Portugal,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,19.778,GWh
Portugal,16-Mar,Net Electricity Production,Geothermal,14.982,GWh
Portugal,16-Mar,Net Electricity Production,Solar,75.921,GWh
Portugal,16-Mar,Net Electricity Production,Not Specified,0,GWh
Portugal,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",3478.835,GWh
Portugal,16-Mar,Total Imports,Electricity,440.958,GWh
Portugal,16-Mar,Total Exports,Electricity,798.024,GWh
Portugal,16-Mar,Used for pumped storage,Electricity,180.303,GWh
Portugal,16-Mar,Distribution Losses,Electricity,430.621,GWh
Portugal,16-Mar,Final Consumption (Calculated),Electricity,4169.262,GWh
Portugal,16-Mar,Net Electricity Production,Wind,1205.995,GWh
Slovak Republic,16-Mar,Net Electricity Production,Electricity,2325.904,GWh
Slovak Republic,16-Mar,Net Electricity Production,Nuclear,1257.064,GWh
Slovak Republic,16-Mar,Net Electricity Production,Hydro,414.432,GWh
Slovak Republic,16-Mar,Net Electricity Production,Total Combustible Fuels,596.448,GWh
Slovak Republic,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",277.86,GWh
Slovak Republic,16-Mar,Net Electricity Production,Oil and Petroleum Products,39.962,GWh
Slovak Republic,16-Mar,Net Electricity Production,Natural Gas,129.577,GWh
Slovak Republic,16-Mar,Net Electricity Production,Combustible Renewables,147.178,GWh
Slovak Republic,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,1.871,GWh
Slovak Republic,16-Mar,Net Electricity Production,Solar,48.127,GWh
Slovak Republic,16-Mar,Net Electricity Production,Not Specified,9.333,GWh
Slovak Republic,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",610.237,GWh
Slovak Republic,16-Mar,Total Imports,Electricity,1060,GWh
Slovak Republic,16-Mar,Total Exports,Electricity,990.187,GWh
Slovak Republic,16-Mar,Used for pumped storage,Electricity,30.429,GWh
Slovak Republic,16-Mar,Distribution Losses,Electricity,117.921,GWh
Slovak Republic,16-Mar,Final Consumption (Calculated),Electricity,2247.367,GWh
Slovak Republic,16-Mar,Net Electricity Production,Wind,0.5,GWh
Slovenia,16-Mar,Net Electricity Production,Electricity,1362.283,GWh
Slovenia,16-Mar,Net Electricity Production,Nuclear,518.095,GWh
Slovenia,16-Mar,Net Electricity Production,Hydro,416.345,GWh
Slovenia,16-Mar,Net Electricity Production,Total Combustible Fuels,406.305,GWh
Slovenia,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",331.349,GWh
Slovenia,16-Mar,Net Electricity Production,Oil and Petroleum Products,0.763,GWh
Slovenia,16-Mar,Net Electricity Production,Natural Gas,46.041,GWh
Slovenia,16-Mar,Net Electricity Production,Combustible Renewables,27.589,GWh
Slovenia,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,0.563,GWh
Slovenia,16-Mar,Net Electricity Production,Solar,20.575,GWh
Slovenia,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",465.472,GWh
Slovenia,16-Mar,Total Imports,Electricity,704.084,GWh
Slovenia,16-Mar,Total Exports,Electricity,815.914,GWh
Slovenia,16-Mar,Used for pumped storage,Electricity,32.893,GWh
Slovenia,16-Mar,Distribution Losses,Electricity,75.602,GWh
Slovenia,16-Mar,Final Consumption (Calculated),Electricity,1141.958,GWh
Slovenia,16-Mar,Net Electricity Production,Wind,0.963,GWh
Spain,16-Mar,Net Electricity Production,Electricity,23395.33,GWh
Spain,16-Mar,Net Electricity Production,Nuclear,5191.993,GWh
Spain,16-Mar,Net Electricity Production,Hydro,4714.757,GWh
Spain,16-Mar,Net Electricity Production,Total Combustible Fuels,6959.86,GWh
Spain,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",1711.562,GWh
Spain,16-Mar,Net Electricity Production,Oil and Petroleum Products,1291.479,GWh
Spain,16-Mar,Net Electricity Production,Natural Gas,3427.703,GWh
Spain,16-Mar,Net Electricity Production,Combustible Renewables,492.346,GWh
Spain,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,36.77,GWh
Spain,16-Mar,Net Electricity Production,Solar,1087.565,GWh
Spain,16-Mar,Net Electricity Production,Not Specified,7.583,GWh
Spain,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",11728.24,GWh
Spain,16-Mar,Total Imports,Electricity,1583.875,GWh
Spain,16-Mar,Total Exports,Electricity,1419.933,GWh
Spain,16-Mar,Used for pumped storage,Electricity,593.381,GWh
Spain,16-Mar,Distribution Losses,Electricity,1901.487,GWh
Spain,16-Mar,Final Consumption (Calculated),Electricity,21064.404,GWh
Spain,16-Mar,Net Electricity Production,Wind,5433.572,GWh
Sweden,16-Mar,Net Electricity Production,Electricity,14962.9861,GWh
Sweden,16-Mar,Net Electricity Production,Nuclear,6020.4662,GWh
Sweden,16-Mar,Net Electricity Production,Hydro,6385.951,GWh
Sweden,16-Mar,Net Electricity Production,Total Combustible Fuels,1513.1726,GWh
Sweden,16-Mar,Net Electricity Production,"Coal, Peat and Manufactured Gases",137.732,GWh
Sweden,16-Mar,Net Electricity Production,Oil and Petroleum Products,52.1573,GWh
Sweden,16-Mar,Net Electricity Production,Natural Gas,86.2708,GWh
Sweden,16-Mar,Net Electricity Production,Combustible Renewables,1106.7947,GWh
Sweden,16-Mar,Net Electricity Production,Other Combustible Non-Renewables,130.2177,GWh
Sweden,16-Mar,Net Electricity Production,Solar,9.948,GWh
Sweden,16-Mar,Net Electricity Production,"Total Renewables (Hydro, Geo, Solar, Wind, Other)",8536.142,GWh
Sweden,16-Mar,Total Imports,Electricity,1558.7617,GWh
Sweden,16-Mar,Total Exports,Electricity,2111.8329,GWh
